北京市|二级乙等|密云县太师屯镇社区卫生服务中心|北京市密云县太师屯镇十元大街|国营|综合医院|NULL
北京市|二级乙等|延庆县第二医院|北京市延庆县永宁镇东街|国营|综合医院|NULL
北京市|二级乙等|北京市监狱管理局清河农场医院|北京市宣武区京山线茶淀站|国营|综合医院|NULL
北京市|二级乙等|北京市丰台区铁营医院|北京市丰台区永外东铁营横七条1号|国营|综合医院|NULL
北京市|二级乙等|朝阳区慈济医院|北京市朝阳区大柳树街9号|股份制|综合医院|NULL
北京市|二级乙等|北京大学医院|北京市海淀区颐和园路5号|国营|综合医院|NULL
北京市|二级乙等|北京市石景山区妇幼保健院|北京市石景山区依翠园5号|国营|综合医院|NULL
北京市|二级乙等|北京市崇文区体育馆路医院崇文区精神病防治院|北京市崇文区驹章胡同43号|国营|综合医院|NULL
北京市|二级乙等|北京市沙河医院|北京市昌平区沙河镇|国营|综合医院|NULL
北京市|二级乙等|北京市门头沟区斋堂医院|北京门头沟区斋堂镇东斋堂村,沿河城村252号,军响村46号|国营|综合医院|NULL
北京市|二级乙等|北京市昌平区红十字会北郊医院|北京市昌平区霍营|国营|综合医院|NULL
北京市|二级乙等|北京市石景山医院皮肤性病治疗中心|北京市石景山路24号|国营|专科医院|皮肤性病科
北京市|二级乙等|北京北郊医院|北京市昌平区回龙观文化小区霍营西|国营|综合医院|NULL
北京市|二级乙等|中国核工业北京四0一医院|北京市房山区新镇|国营|综合医院|NULL
北京市|二级乙等|北京市通州区老年病医院|北京市通州区永顺地区永顺东街152号|国营|专科医院|NULL
北京市|二级乙等|北京市延庆县中医医院|北京市延庆县新城街11号|国营|综合医院|NULL
北京市|二级乙等|北京市丰台区南苑医院|北京市丰台区南苑公所胡同3号|国营|综合医院|NULL
北京市|二级乙等|北京市昌平区精神卫生保健院|北京市昌平区沙河镇豆各庄1号|国营|专科医院|NULL
北京市|二级乙等|铁道部南口机车车辆厂医院|北京市昌平区昌平南口镇新兴路8号|合伙制|综合医院|NULL
北京市|二级乙等|北京市昌平区沙河医院|北京市昌平区巩华镇扶京街22号|国营|综合医院|NULL
北京市|二级乙等|北京市南郊红星医院|北京市大兴区瀛海镇中兴庄南路3号|国营|综合医院|NULL
北京市|二级乙等|北京市大兴区红星医院|北京市大兴区瀛海镇中兴庄中心南路3号|国营|综合医院|NULL
北京市|二级乙等|北京市怀柔区第二医院|北京市怀柔区汤口镇汤口村|国营|综合医院|NULL
北京市|二级乙等|北京市平谷区精神病医院|北京市平谷区金海湖镇滑子村南|国营|专科医院|NULL
北京市|二级乙等|北京市延庆县第二医院|北京市延庆县永宁镇东街|国营|综合医院|NULL
北京市|三级甲等|北京协和医院|北京市东城区帅府园1号(东院)/西城区大木仓胡同41号(西院)|国营|综合医院|妇产科、风湿免疫科、消化内科、麻醉科、皮肤性病科、心内科、内分泌科、血液科
北京市|三级甲等|北京大学人民医院|北京市西城区西直门南大街11号|国营|综合医院|肾内科、眼科、创伤骨科、儿科、妇科、泌尿外科、皮肤科、心内科、血液病研究所、风湿免疫科
北京市|三级甲等|北京积水潭医院|北京市西城区新街口东街31号|国营|综合医院|运动医学科、创伤骨科、脊柱外科、骨肿瘤科、矫形骨科、小儿骨科、烧伤科、手外科
北京市|三级甲等|中日友好医院|北京市朝阳区樱花东街|国营|综合医院|心脏血管外科·电化疗科、肛肠外科、神经外科、全国疼痛诊疗研究中心、中医妇科
北京市|三级甲等|北京同仁医院|北京市东城区东交民巷1号|国营|综合医院|眼科、耳鼻咽喉科、心血管科
北京市|三级甲等|北京中医药大学东直门医院|北京市东城区海运仓5号(本部)；北京市通州区翠屏西路116号(东区)|国营|综合医院|骨科、肿瘤血液科、普通外科、肾病科、呼吸科、重点实验室
北京市|三级甲等|中国人民解放军总医院|北京市海淀区复兴路28号|国营|综合医院|骨科、耳鼻喉科、老年消化内科、老年神经内科、老年呼吸科、老年心血管内科
北京市|三级甲等|北京大学第三医院|北京海淀区花园北路49号|国营|综合医院|骨科、皮肤性病科、妇产科、儿科、运动医学科、心血管内科、外科、眼科、泌尿外科、血液内科、肾内科
北京市|三级甲等|北京大学第一医院|北京市西城区西什库大街八号|国营|综合医院|泌尿外科、小儿科、皮肤性病科、肾脏内科、妇产科、眼科、骨科、心血管内科、血液内科、中西医结合科、男科、核医学科
北京市|三级甲等|北京世纪坛医院|北京市海淀区羊坊店铁医路10号|国营|综合医院|肿瘤科、心血管内科、妇科、耳鼻咽喉科、淋巴外科、普通外科、产科、神经精神内科
北京市|三级甲等|中国医学科学院肿瘤医院|北京市朝阳区潘家园南里17号|国营|专科医院|肿瘤妇科、腹部外科、肿瘤内科、头颈外科
北京市|三级甲等|阜外心血管病医院|北京市西城区北礼士路167号|国营|专科医院|心血管外科、成人外科中心、小儿心脏外科、心律失常诊治中心
北京市|三级甲等|北京军区总医院|北京市东城区南门仓5号|国营|综合医院|骨科、肿瘤科、普通外科、肝病科、妇产科、生殖中心、皮肤科、八一儿童医院、心血管外科、消化内科、神经内科、呼吸内科
北京市|三级甲等|中国医学科学院整形外科医院|北京石景山区八大处路33号|国营|整形美容院|特需医疗部
北京市|三级甲等|北京回龙观医院|北京市昌平区回龙观|国营|专科医院|抑郁症专家门诊、临床一科、临床二科、心理科、心理危机研究与干预中心、门诊部、中西医结合科
北京市|三级甲等|中国中医科学院西苑医院|北京市海淀区西苑操场1号|国营|综合医院|心血管内科、老年病医疗中心、血液内科
北京市|三级甲等|武警总医院|北京市海淀区永定路69号|国营|综合医院|血管外科、神经内科、泌尿外科、消化内科、普外科、眼眶病研究所
北京市|三级甲等|海军总医院|北京市海淀区阜成路6号|国营|综合医院|呼吸内科、神经外科、骨科、耳鼻喉科、儿科、眼科、老年科及航空潜水医学中心、高压氧科
北京市|三级甲等|北京友谊医院|北京市宣武区永安路95号|国营|综合医院|消化内科、泌尿科、中医科、热带医学研究所
北京市|三级甲等|北京地坛医院|北京市朝阳区京顺东街8号|国营|专科医院|传染病治疗室、皮肤性病科、肝病科、危重症救治中心、中西医结合科
北京市|三级甲等|北京肿瘤医院|北京市海淀区阜成路52号（定慧寺）|国营|专科医院|乳腺癌预防治疗中心、肿瘤康复科、肾癌黑色素瘤内科、胃肠肿瘤微创外科
北京市|三级甲等|首都医科大学附属北京朝阳医院|本部|国营|综合医院|普外科、呼吸科、泌尿外科、血液肿瘤科、高压氧科、职业病科、检验科、心脏科
北京市|三级甲等|首都医科大学附属北京安定医院|北京市西城区德胜门外安康胡同5号（德胜门成楼西北角）|国营|专科医院|精神分裂症专业、精神康复科、临床心理科、情感疾专业、中医科
北京市|三级甲等|北京胸科医院|北京市通州区北马厂97号|国营|专科医院|肿瘤内科、骨科、普内科、放疗科、病理科、结核科
北京市|三级甲等|解放军307医院|北京市丰台区东大街8号|国营|综合医院|血液内科、肾内科、内分泌科、肿瘤科、神经外科、呼吸内科、造血干细胞移植科、心内科
北京市|三级甲等|中国中医科学院望京医院|北京市朝阳区花家地街|国营|综合医院|创伤科、脊柱一科、脊柱二科、骨关节科、关节镜科
北京市|三级甲等|卫生部北京医院|北京市东城区东单大华路1号|国营|综合医院|呼吸内科、心内科、心血管外科、骨科、神经内科、神经外科
北京市|三级甲等|北京大学口腔医院|北京市中关村南大街22号|国营|专科医院|口腔修复科、正畸科、颌面外科
北京市|三级甲等|解放军总医院第一附属医院|北京市海淀区阜成路51号|国营|综合医院|急救部、泌尿外科、肿瘤科、烧伤整形科
北京市|三级甲等|北京协和医院西院|北京市西城区大木仓胡同41号|国营|综合医院|中医科、基本外科、妇产科、心内科、内分泌科、皮肤性病科、眼科
北京市|三级甲等|北京市急救中心|北京市西城区前门西大街103号|国营|专科医院|大会救护、长途转运、急救培训、急救呼叫器、中心氧气房
北京市|三级甲等|首都医科大学附属北京安贞医院|北京市朝阳区安贞路2号|国营|综合医院|呼吸内科、心胸外科、心脏内科、小儿心脏科、神经内科、抢救科、心脏外科
北京市|三级甲等|北京中医药大学东方医院|北京市丰台区方庄芳星园一区6号|国营|综合医院|妇科、呼吸热病科、内分泌科、神经内科、肾内科、心血管内科、周围血管科
北京市|三级甲等|北京大学第六医院|北京市海淀区花园北路51号|国营|专科医院|综合科、儿童病房、临床心理科
北京市|三级甲等|武警北京市总队第二医院|北京市西城区月坛北街丁3号（月坛公园斜对面）|国营|综合医院|肿瘤生物治疗中心、肿瘤科
北京市|三级甲等|中国人民解放军空军总医院|北京市海淀区阜成路30号(西钓鱼台)|国营|综合医院|骨科、皮肤性病科、中医科
北京市|三级甲等|首都医科大学附属北京口腔医院|北京市东城区天坛西里4号（天坛）；北京市东城区锡拉胡同11号（王府井）|国营|专科医院|口腔综合科、口腔修复科、口腔颌面科
北京市|三级甲等|首都医科大学附属北京妇产医院|东城区骑河楼街17号（东院）,朝阳区姚家园路251号东三环长虹桥向东约500米（西院）|国营|专科医院|妇科、产科、妇科肿瘤、新生儿科、妇科微创、内分泌科、生殖医学科、计划生育科
北京市|三级甲等|武警北京市总队医院|北京市朝阳东三里屯1号院|国营|综合医院|NULL
北京市|三级甲等|首都医科大学附属北京天坛医院|北京市东城区天坛西里6号|国营|综合医院|神经影像中心、放射科、神经介入门诊、麻醉科、急诊介入、神经内科、神经外科、脑血管专科门诊
北京市|一级丙等|北京天乐医院|北京市西城区平安里西大街4号|股份制|综合医院|NULL
北京市|一级丙等|北京天安中医院|北京市东城区和平里中街甲25号|股份制|综合医院|NULL
北京市|一级丙等|北京京北医院|北京市海淀区清河龙岗路6号（清河桥东）|股份制|综合医院|肛肠科、中医科、儿科、肾内科
北京市|一级丙等|北京广慈医院|北京市昌平区天通苑东苑一区2号楼2门|股份制|综合医院|NULL
北京市|一级丙等|北京糖尿病医院|北京市朝阳区甜水园东街1号|股份制|综合医院|NULL
北京市|一级丙等|北京安定门中医医院|北京市东城区安德路甲11号|股份制|综合医院|免疫科、颈椎腰椎科、不孕不育科、肿瘤科、妇科、中医科、糖尿病科、肾病科、皮肤病科
北京市|一级丙等|北京市门头沟区潭柘寺镇卫生院|北京市门头沟区潭柘寺镇鲁家滩村|国营|综合医院|NULL
北京市|一级丙等|北京和义哮喘医院|北京市昌平区沙河镇沿前路11号|股份制|综合医院|NULL
北京市|一级丙等|北京市门头沟区军庄镇卫生院|北京市门头沟区军庄镇|国营|综合医院|NULL
北京市|一级丙等|北京中汇医院|北京市昌平区（安立路立水桥）天通苑东三区二号楼中汇医院|股份制|综合医院|NULL
北京市|一级丙等|首医大附属北京同仁医院丰台同仁京苑医院|北京市丰台区马家堡东路88号|国营|综合医院|NULL
北京市|一级丙等|北京仁和通医院|北京市怀柔区金台园一号|股份制|综合医院|NULL
北京市|一级乙等|北京市丰台区丰北医院|北京市丰台区七里庄甲11号|股份制|综合医院|NULL
北京市|一级乙等|北京市朝阳区将台医院|北京市朝阳区酒仙桥路49号|国营|综合医院|NULL
北京市|一级乙等|北京东管头投资管理公司丽泽医院|北京市丰台区丽泽路98号|国营|综合医院|NULL
北京市|一级乙等|北京市丰台区华丰医院|北京市丰台区菜户营西街甲339号|股份制|综合医院|NULL
北京市|一级乙等|北京市朝阳区安苑中医医院|北京市朝阳区安外北苑路小关街|国营|综合医院|NULL
北京市|一级乙等|北京炼焦化学厂医院|北京市朝阳区化工路东口|国营|专科医院|NULL
北京市|一级乙等|北京市崇文区口腔医院|北京市崇文区北花市大街24号|国营|综合医院|NULL
北京市|一级乙等|北京因苏林糖尿病医院|北京市海淀区复兴路甲36号|股份制|专科医院|NULL
北京市|一级乙等|北京市宣武区南城中医门诊部|北京市宣武区延寿街50号|国营|综合医院|NULL
北京市|一级乙等|北京市丰台区广济医院|北京市丰台区花乡纪家庙|股份制|综合医院|NULL
北京市|一级乙等|北京市石景山区中医院北京市石景山区八角医院|北京市石景山区八角北路|国营|综合医院|NULL
北京市|一级乙等|北京化学工业有限责任公司化工二厂医院|北京市朝阳区|国营|综合医院|NULL
北京市|一级乙等|北京市朝阳区石佛营医院|北京市朝阳区|国营|综合医院|NULL
北京市|一级乙等|北京市丰台区燕竹医院|北京市丰台区分钟寺倪庄甲1号|国营|综合医院|NULL
北京市|一级乙等|罗有明中医骨伤科医院|北京市朝阳区高碑店北路|股份制|综合医院|NULL
北京市|一级乙等|北京市海淀区北下关医院|北京海淀区交大东路北口|股份制|综合医院|NULL
北京市|一级乙等|密云县滨河医院|北京市密云县滨河路|国营|综合医院|NULL
北京市|一级乙等|北京市丰台区永南医院|北京市丰台区南三环中路南木樨园66号|股份制|综合医院|NULL
北京市|一级乙等|北京市朝阳区双龙医院|北京市朝阳区双龙南里|国营|综合医院|NULL
北京市|一级乙等|海淀区蓟门里医院|北京市海淀区蓟门里小区内|国营|综合医院|NULL
北京市|一级乙等|北京水建二医院|北京市海淀区大柳树路17号|国营|综合医院|NULL
北京市|一级乙等|北京航星机器制造公司北京东城航星医院|北京市东城区和平东街11号|股份制|综合医院|NULL
北京市|一级乙等|北京市房山区老年病医院|北京市房山区良乡月华北里16号|国营|专科医院|NULL
北京市|一级乙等|北京市房山区卫生学校附属医院|北京市房山区琉璃河镇三街开发区|股份制|综合医院|NULL
北京市|一级乙等|北京市朝阳区左家庄医院|北京市朝阳区左家庄前街3号|国营|专科医院|NULL
北京市|一级乙等|北京市朝阳区大柳树医院|北京市朝阳区王四营路大柳树153号|国营|综合医院|NULL
北京市|一级乙等|北京首钢红冶钢厂职工医院|北京市昌平区马池口念头西|股份制|综合医院|NULL
北京市|一级乙等|北京市丰台区兴隆中医院|北京市丰台区兴隆中街6号|国营|综合医院|口腔科、中医科
北京市|一级乙等|北京市顺义区副食品公司医院|北京市顺义区新顺北大街|股份制|综合医院|NULL
北京市|一级乙等|北京市海淀区红十字医院|北京市海淀区蓟门小区|国营|综合医院|NULL
北京市|一级乙等|北京市红十字会和平医院|北京市丰台区西铁营甲98号|国营|综合医院|NULL
北京市|一级乙等|北京太申祥和医院|北京太申祥和山庄|股份制|综合医院|NULL
北京市|一级乙等|北京市平谷区结核病医院|北京市平谷区平谷镇林荫南街|国营|综合医院|NULL
北京市|一级乙等|北京市朝阳区来广营医院|北京市朝阳区来广营乡来广营村|国营|综合医院|NULL
北京市|二级甲等|北京市第六医院|北京市东城区交道口北二条36号|国营|综合医院|骨科、妇产科、眼科
北京市|二级甲等|北京市海淀医院|北京市海淀区中关村大街29号|国营|综合医院|NULL
北京市|二级甲等|北京藏医院|北京市朝阳区安外小关北里218号|国营|综合医院|康复科、男科
北京市|二级甲等|北京丰台医院|北京市丰台区丰台镇西安街1号，丰台区丰台南路99号|国营|综合医院|NULL
北京市|二级甲等|北京市中西医结合医院|北京市海淀区永定路东街3号|国营|综合医院|NULL
北京市|二级甲等|北京市普仁医院|北京市崇文区崇外大街100号|国营|综合医院|眼科、心血管内科、外科
北京市|二级甲等|清华大学玉泉医院|北京市石景山区石景山路5号|国营|综合医院|妇产科、神经内科、神经外科
北京市|二级甲等|北京市肛肠医院|北京市西城区下岗胡同1号|国营|综合医院|NULL
北京市|二级甲等|北京冶金医院|北京市朝阳区安定门外小关街51号|国营|综合医院|NULL
北京市|二级甲等|北京仁和医院|北京市大兴区兴丰北大街1号|国营|综合医院|NULL
北京市|二级甲等|北京万杰医院|北京市朝阳区青年路甲118号|股份制|综合医院|NULL
北京市|二级甲等|北京市昌平区医院|北京市昌平区鼓楼北街9号|国营|综合医院|NULL
北京市|二级甲等|北京市二龙路医院|北京市西城区下岗胡同1号|国营|综合医院|NULL
北京市|二级甲等|延庆县医院|北京市延庆县东顺城街28号|国营|综合医院|NULL
北京市|二级甲等|北京铁路分局中心医院|北京市丰台区南路99号|国营|综合医院|NULL
北京市|二级甲等|北京国济中医医院|北京市丰台区莲花池东路132号|股份制|综合医院|中医妇科、西医妇科
北京市|二级甲等|北京市垂杨柳医院|北京市朝阳区垂杨柳南街2号|国营|综合医院|NULL
北京市|二级甲等|密云县妇幼保健院|北京市密云县新南路56号|国营|专科医院|儿科、妇产科、内科、外科、口腔科、中医科
北京市|二级甲等|北京市西城区展览路医院|北京市西城区西外桃柳园南巷甲5号|国营|综合医院|NULL
北京市|二级甲等|北京市回民医院|北京市宣武区右安门内大街11号|国营|综合医院|NULL
北京市|二级甲等|北京市和平里医院|北京市东城区和平里北街18号|国营|综合医院|神经外科、乳腺科、口腔科、肾病科、神经内科、肝胆科
北京市|二级甲等|中国航空工业中心医院|北京市朝阳区安外北苑3号院|国营|综合医院|消化内科、心血管内科、眼科、产科
北京市|二级甲等|北京健宫医院|北京市宣武区儒福里6号|国营|综合医院|NULL
北京市|二级甲等|北京市隆福医院|北京市东城区美术馆东街18号|国营|综合医院|心血管内科、胸外科、呼吸内科、消化内科、神经内科、普通内科、肾病内科、普外科、骨外科、泌尿外科、眼科
北京市|二级甲等|延庆县妇幼保健院|北京市延庆县延庆镇庆园街8号|国营|专科医院|NULL
北京市|二级甲等|密云县医院|北京市密云县鼓楼北大街3号|国营|综合医院|NULL
北京市|二级甲等|北京市顺义区医院|北京市顺义区光明南街3号|国营|综合医院|NULL
北京市|二级甲等|大兴区中医医院|北京市大兴区兴丰北大街路东|国营|综合医院|NULL
北京市|二级甲等|北京市护国寺中医医院|北京市西城区棉花胡同83号|国营|综合医院|NULL
北京市|二级甲等|航空工业中心医院|北京市朝阳区安外北苑3号院|国营|综合医院|NULL
北京市|二级甲等|北京市昌平区中医医院|北京市昌平区东环路南段|国营|综合医院|NULL
北京市|二级甲等|中国航天科工集团七三一医院|北京市丰台区云岗镇岗南里3号院|国营|综合医院|外科
北京市|二级甲等|北京市顺义区中医院|北京市顺义区站前东街5号|国营|综合医院|NULL
北京市|二级甲等|中国人民解放军六六0五五医院|北京市顺义区拥军路5号|国营|综合医院|NULL
北京市|二级甲等|北京市博仁医院|北京市宣武区右安门东街50号|股份制|综合医院|NULL
北京市|二级甲等|中国人民解放军五一一一六医院|北京市顺义区拥军路|国营|综合医院|NULL
北京市|二级甲等|北京市朝阳区中医医院|北京市朝阳区工体南路6号|国营|综合医院|脑病科、肛肠科、乳腺病科、骨伤科、肝肾科、针灸科
北京市|二级甲等|武警北京总队第三医院|北京市丰台区小屯路10号|国营|综合医院|NULL
北京市|二级甲等|北京市门头沟区中医院|北京市门头沟区新桥南大桥5号|国营|综合医院|NULL
北京市|二级甲等|北京沙河医院|北京市昌平区沙河镇|股份制|综合医院|NULL
北京市|二级甲等|北京市东城区妇幼保健院|北京市东城区交道口北二条36号|国营|专科医院|产科、妇科、保健科
北京市|二级甲等|中国中医研究院眼科医院|北京市石景山区鲁谷路9号|国营|综合医院|NULL
北京市|二级甲等|北京市怀柔区中医医院|北京市怀柔区后横街甲1号|国营|综合医院|NULL
北京市|二级甲等|中国铁道建筑总公司总医院|北京市石景山区京原路5号|国营|综合医院|NULL
北京市|二级甲等|北京市平谷区医院|北京市平谷区新平北路59号|国营|综合医院|NULL
北京市|二级甲等|大兴区人民医院|北京市大兴区黄村兴丰大街26号|国营|综合医院|NULL
北京市|二级甲等|北京丰台医院桥南部|北京市丰台区丰台南路99号|国营|综合医院|NULL
北京市|二级甲等|大兴区精神病医院|北京市大兴区黄良路北侧|国营|综合医院|NULL
北京市|二级甲等|北京市西城区平安医院|北京市西城区赵登禹169号|国营|综合医院|NULL
北京市|二级甲等|北京市房山区良乡医院|北京市房山区良乡城北大街|国营|综合医院|NULL
北京市|二级甲等|北京股骨头坏死专科医院|北京市昌平区西关路27号|股份制|综合医院|NULL
北京市|二级甲等|石景山区妇幼保健院|北京市石景山区依翠园5号|国营|专科医院|NULL
北京市|二级甲等|北京联合大学中医药学院附属鼓搂中医医院|北京市东城区豆腐池13号|国营|综合医院|NULL
北京市|二级甲等|北京密云县中医院|北京市密云县新中街|国营|综合医院|NULL
北京市|二级甲等|延庆县中医医院|北京市延庆县新城街11号|国营|综合医院|NULL
北京市|二级甲等|北京市潮白河骨伤科医院|北京市顺义区李遂镇柳各庄村|国营|综合医院|NULL
北京市|二级甲等|北京右安门医院|北京市宣武区右安门外大街199号|股份制|综合医院|NULL
北京市|二级甲等|北京市丰台区丰台医院|桥北部|国营|综合医院|NULL
北京市|二级甲等|北京市健宫医院|北京市宣武区儒福里6号|国营|综合医院|NULL
北京市|二级甲等|北京市滨河医院|北京市宣武区右安门东街50号|国营|综合医院|NULL
北京市|二级甲等|北京市通州区中医院|北京市通州区车站路31号|国营|综合医院|NULL
北京市|二级甲等|北京市通州区中医医院|北京市通州区车站路31号|国营|综合医院|肛肠外科
北京市|二级甲等|北京市仁和医院|北京市大兴区黄村兴丰大街1号|国营|综合医院|NULL
北京市|二级甲等|密云县中医院|北京市密云县新中街北门里路西|国营|综合医院|NULL
北京市|二级甲等|北京市二龙路医院北京市肛肠医院|北京市西城区下岗胡同1号|国营|综合医院|NULL
北京市|二级甲等|密云县第二人民医院|北京市密云县太十屯镇|国营|综合医院|NULL
北京市|二级甲等|北京市朝阳区妇幼保健院|北京市朝阳区华威里25号|国营|综合医院|NULL
天津市|三级乙等|天津医科大学代谢病医院|天津市和平区同安道66号|国营|专科医院|糖尿病心血管科、糖尿病神经内科
天津市|三级乙等|天津市第五中心医院|天津市塘沽和平路58号,河滨公园西侧|国营|综合医院|NULL
天津市|三级乙等|天津市天和医院|天津市和平区睦南道122号|国营|综合医院|NULL
天津市|三级乙等|天津市宝坻区人民医院|天津市宝坻区城关镇广川路|国营|综合医院|眼科、心内科
天津市|三级乙等|天津市安宁医院|天津市东丽区永平巷20号|国营|综合医院|NULL
天津市|三级乙等|天津市蓟县人民医院|天津市蓟县城内兴华大街16号|国营|综合医院|NULL
北京市|三级甲等|首都医科大学附属北京中医医院|北京市东城区美术馆后街23号|国营|综合医院|皮肤性病科、脾胃病科、肿瘤科、特需门诊、针灸科
北京市|三级甲等|首都医科大学附属宣武医院|北京市西城区长椿街45号宣武医院|国营|综合医院|神经外科、心脏科、神经内科、耳鼻咽喉－头颈外科、康复医学科、介入反射科、血管外科、功能神经外科、疼痛科
北京市|三级甲等|首都医科大学附属北京儿童医院|北京市复兴门外西城区南礼士路56号|国营|专科医院|普外科、中医科、小儿内科、呼吸内科、血液科、眼科、神经康复科
北京市|三级甲等|北京朝阳医院京西院区|北京市石景山区京原路5号|国营|综合医院|呼吸科、心脏外科、肝胆外科、妇产科、耳鼻喉科、疝和腹壁外科
北京市|三级甲等|首都儿科研究所附属儿童医院|总院:北京市朝阳区雅宝路2号；月坛门诊部:北京市月坛南街1号|国营|专科医院|呼吸内科、心血管内科、小儿泌尿外科
北京市|三级甲等|首都医科大学附属北京佑安医院|北京市丰台区右安门外西头条8号|国营|专科医院|感染科、性病艾滋病门诊、肝炎研究所、肝胆外科
